date,row_id,row_name,total_list_size
2022-07-01,03H,NHS NORTH EAST LINCOLNSHIRE,172011
2022-07-01,03K,NHS NORTH LINCOLNSHIRE,183789
2022-07-01,03L,NHS ROTHERHAM,267573
2022-07-01,03N,NHS SHEFFIELD,619135
2022-07-01,03Q,NHS VALE OF YORK,248030
2022-07-01,03R,NHS WAKEFIELD,389527
2022-07-01,03W,NHS EAST LEICESTERSHIRE AND RUTLAND,353828
2022-07-01,04C,NHS LEICESTER CITY,427056
2022-07-01,04V,NHS WEST LEICESTERSHIRE,410146
2022-07-01,04Y,NHS CANNOCK CHASE,136286
2022-07-01,05D,NHS EAST STAFFORDSHIRE,148635
2022-07-01,05G,NHS NORTH STAFFORDSHIRE,217780
2022-07-01,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA,218995
2022-07-01,05V,NHS STAFFORD AND SURROUNDS,152627
2022-07-01,05W,NHS STOKE ON TRENT,298618
2022-07-01,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH,1018157
2022-07-01,06K,NHS EAST AND NORTH HERTFORDSHIRE,617684
2022-07-01,06L,NHS IPSWICH AND EAST SUFFOLK,411236
2022-07-01,06N,NHS HERTS VALLEYS,671716
2022-07-01,06Q,NHS MID ESSEX,406951
2022-07-01,06T,NHS NORTH EAST ESSEX,366602
2022-07-01,07G,NHS THURROCK,184829
2022-07-01,07H,NHS WEST ESSEX,325386
2022-07-01,07K,NHS WEST SUFFOLK,272283
2022-07-01,09D,NHS BRIGHTON AND HOVE,329578
2022-07-01,10Q,NHS OXFORDSHIRE,797218
2022-07-01,10R,NHS PORTSMOUTH,230924
2022-07-01,11J,NHS DORSET,821082
2022-07-01,11M,NHS GLOUCESTERSHIRE,676808
2022-07-01,11N,NHS CORNWALL AND THE ISLES OF SCILLY,598439
2022-07-01,11X,NHS SOMERSET,596371
2022-07-01,12F,NHS WIRRAL,340073
2022-07-01,13T,NHS NEWCASTLE GATESHEAD,539465
2022-07-01,14L,NHS MANCHESTER,701068
2022-07-01,14Y,NHS BUCKINGHAMSHIRE,580591
2022-07-01,15A,NHS BERKSHIRE WEST,570902
2022-07-01,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE",1062336
2022-07-01,15E,NHS BIRMINGHAM AND SOLIHULL,1571859
2022-07-01,15F,NHS LEEDS,909470
2022-07-01,15M,NHS DERBY AND DERBYSHIRE,1112125
2022-07-01,15N,NHS DEVON,1272976
2022-07-01,16C,NHS TEES VALLEY,719518
2022-07-01,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE,817738
2022-07-01,26A,NHS NORFOLK AND WAVENEY,1082501
2022-07-01,27D,NHS CHESHIRE,799423
2022-07-01,36J,NHS BRADFORD DISTRICT AND CRAVEN,651538
2022-07-01,36L,NHS SOUTH WEST LONDON,1734157
2022-07-01,42D,NHS NORTH YORKSHIRE,556093
2022-07-01,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE,1120928
2022-07-01,70F,NHS WEST SUSSEX,925589
2022-07-01,71E,NHS LINCOLNSHIRE,807427
2022-07-01,72Q,NHS SOUTH EAST LONDON,2055970
2022-07-01,78H,NHS NORTHAMPTONSHIRE,815609
2022-07-01,84H,NHS COUNTY DURHAM,560524
2022-07-01,91Q,NHS KENT AND MEDWAY,1970913
2022-07-01,92A,NHS SURREY HEARTLANDS,1277314
2022-07-01,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE",983575
2022-07-01,93C,NHS NORTH CENTRAL LONDON,1753725
2022-07-01,97R,NHS EAST SUSSEX,568291
2022-07-01,99A,NHS LIVERPOOL,567889
2022-07-01,99C,NHS NORTH TYNESIDE,224776
2022-07-01,99E,NHS BASILDON AND BRENTWOOD,286653
2022-07-01,99F,NHS CASTLE POINT AND ROCHFORD,186406
2022-07-01,99G,NHS SOUTHEND,190590
2022-07-01,A3A8R,NHS NORTH EAST LONDON,2369624
2022-07-01,B2M3M,NHS COVENTRY AND WARWICKSHIRE,1055677
2022-07-01,D2P2L,NHS BLACK COUNTRY,1291082
2022-07-01,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT",1898101
2022-07-01,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES",1083260
2022-07-01,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN",520624
2022-07-01,U2G6B,NHS THAMES VALLEY ICB - U2G6B,460454
2022-07-01,W2U3Z,NHS NORTH WEST LONDON,2783747
2022-07-01,X2C4Y,NHS KIRKLEES,451346
2022-08-01,00L,NHS NORTHUMBERLAND,334232
2022-08-01,00N,NHS SOUTH TYNESIDE,158963
2022-08-01,00P,NHS SUNDERLAND,286982
2022-08-01,00Q,NHS BLACKBURN WITH DARWEN,181674
2022-08-01,00R,NHS BLACKPOOL,176639
2022-08-01,00T,NHS BOLTON,321462
2022-08-01,00V,NHS BURY,209350
2022-08-01,00X,NHS CHORLEY AND SOUTH RIBBLE,188757
2022-08-01,00Y,NHS OLDHAM,262923
2022-08-01,01A,NHS EAST LANCASHIRE,397106
2022-08-01,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE",243593
2022-08-01,01E,NHS GREATER PRESTON,222230
2022-08-01,01F,NHS HALTON,135001
2022-08-01,01G,NHS SALFORD,304171
2022-08-01,01H,NHS NORTH CUMBRIA,330329
2022-08-01,01J,NHS KNOWSLEY,170294
2022-08-01,01K,NHS MORECAMBE BAY,354220
2022-08-01,01T,NHS SOUTH SEFTON,157333
2022-08-01,01V,NHS SOUTHPORT AND FORMBY,126856
2022-08-01,01W,NHS STOCKPORT,321955
2022-08-01,01X,NHS ST HELENS,200621
2022-08-01,01Y,NHS TAMESIDE AND GLOSSOP,220916
2022-08-01,02A,NHS TRAFFORD,246787
2022-08-01,02E,NHS WARRINGTON,224667
2022-08-01,02G,NHS WEST LANCASHIRE,115779
2022-08-01,02H,NHS WIGAN BOROUGH,339618
2022-08-01,02M,NHS FYLDE AND WYRE,183226
2022-08-01,02P,NHS BARNSLEY,266367
2022-08-01,02Q,NHS BASSETLAW,122824
2022-08-01,02T,NHS CALDERDALE,223037
2022-08-01,02X,NHS DONCASTER,329482
2022-08-01,02Y,NHS EAST RIDING OF YORKSHIRE,308988
2022-08-01,03F,NHS HULL,306908
2022-08-01,03H,NHS NORTH EAST LINCOLNSHIRE,172095
2022-08-01,03K,NHS NORTH LINCOLNSHIRE,183781
2022-08-01,03L,NHS ROTHERHAM,267572
2022-08-01,03N,NHS SHEFFIELD,618589
2022-08-01,03Q,NHS VALE OF YORK,247601
2022-08-01,03R,NHS WAKEFIELD,389787
2022-08-01,03W,NHS EAST LEICESTERSHIRE AND RUTLAND,354160
2022-08-01,04C,NHS LEICESTER CITY,426863
2022-08-01,04V,NHS WEST LEICESTERSHIRE,409890
2022-08-01,04Y,NHS CANNOCK CHASE,136408
2022-08-01,05D,NHS EAST STAFFORDSHIRE,148904
2022-08-01,05G,NHS NORTH STAFFORDSHIRE,217689
2022-08-01,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA,219174
2022-08-01,05V,NHS STAFFORD AND SURROUNDS,152786
2022-08-01,05W,NHS STOKE ON TRENT,298910
2022-08-01,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH,1019340
2022-08-01,06K,NHS EAST AND NORTH HERTFORDSHIRE,617939
2022-08-01,06L,NHS IPSWICH AND EAST SUFFOLK,411563
2022-08-01,06N,NHS HERTS VALLEYS,672439
2022-08-01,06Q,NHS MID ESSEX,407501
2022-08-01,06T,NHS NORTH EAST ESSEX,366669
2022-08-01,07G,NHS THURROCK,184880
2022-08-01,07H,NHS WEST ESSEX,325807
2022-08-01,07K,NHS WEST SUFFOLK,272720
2022-08-01,09D,NHS BRIGHTON AND HOVE,328854
2022-08-01,10Q,NHS OXFORDSHIRE,797454
2022-08-01,10R,NHS PORTSMOUTH,230830
2022-08-01,11J,NHS DORSET,821291
2022-08-01,11M,NHS GLOUCESTERSHIRE,677615
2022-08-01,11N,NHS CORNWALL AND THE ISLES OF SCILLY,598643
2022-08-01,11X,NHS SOMERSET,596793
2022-08-01,12F,NHS WIRRAL,340415
2022-08-01,13T,NHS NEWCASTLE GATESHEAD,539150
2022-08-01,14L,NHS MANCHESTER,701012
2022-08-01,14Y,NHS BUCKINGHAMSHIRE,581168
2022-08-01,15A,NHS BERKSHIRE WEST,571480
2022-08-01,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE",1062334
2022-08-01,15E,NHS BIRMINGHAM AND SOLIHULL,1571910
2022-08-01,15F,NHS LEEDS,908742
2022-08-01,15M,NHS DERBY AND DERBYSHIRE,1112884
2022-08-01,15N,NHS DEVON,1273264
2022-08-01,16C,NHS TEES VALLEY,719805
2022-08-01,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE,818533
2022-08-01,26A,NHS NORFOLK AND WAVENEY,1083066
2022-08-01,27D,NHS CHESHIRE,800546
2022-08-01,36J,NHS BRADFORD DISTRICT AND CRAVEN,651895
2022-08-01,36L,NHS SOUTH WEST LONDON,1735325
2022-08-01,42D,NHS NORTH YORKSHIRE,556785
2022-08-01,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE,1120467
2022-08-01,70F,NHS WEST SUSSEX,926363
2022-08-01,71E,NHS LINCOLNSHIRE,808281
2022-08-01,72Q,NHS SOUTH EAST LONDON,2057799
2022-08-01,78H,NHS NORTHAMPTONSHIRE,816600
2022-08-01,84H,NHS COUNTY DURHAM,560204
2022-08-01,91Q,NHS KENT AND MEDWAY,1972012
2022-08-01,92A,NHS SURREY HEARTLANDS,1278700
2022-08-01,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE",984253
2022-08-01,93C,NHS NORTH CENTRAL LONDON,1754884
2022-08-01,97R,NHS EAST SUSSEX,568871
2022-08-01,99A,NHS LIVERPOOL,567767
2022-08-01,99C,NHS NORTH TYNESIDE,224962
2022-08-01,99E,NHS BASILDON AND BRENTWOOD,287038
2022-08-01,99F,NHS CASTLE POINT AND ROCHFORD,186624
2022-08-01,99G,NHS SOUTHEND,190592
2022-08-01,A3A8R,NHS NORTH EAST LONDON,2372238
2022-08-01,B2M3M,NHS COVENTRY AND WARWICKSHIRE,1056642
2022-08-01,D2P2L,NHS BLACK COUNTRY,1291927
2022-08-01,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT",1899569
2022-08-01,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES",1084959
2022-08-01,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN",521023
2022-08-01,U2G6B,NHS THAMES VALLEY ICB - U2G6B,460990
2022-08-01,W2U3Z,NHS NORTH WEST LONDON,2789930
2022-08-01,X2C4Y,NHS KIRKLEES,451448
2022-09-01,00L,NHS NORTHUMBERLAND,334575
2022-09-01,00N,NHS SOUTH TYNESIDE,159031
2022-09-01,00P,NHS SUNDERLAND,287164
2022-09-01,00Q,NHS BLACKBURN WITH DARWEN,181928
2022-09-01,00R,NHS BLACKPOOL,176676
2022-09-01,00T,NHS BOLTON,321766
2022-09-01,00V,NHS BURY,209431
2022-09-01,00X,NHS CHORLEY AND SOUTH RIBBLE,189077
2022-09-01,00Y,NHS OLDHAM,263069
2022-09-01,01A,NHS EAST LANCASHIRE,397609
2022-09-01,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE",243807
2022-09-01,01E,NHS GREATER PRESTON,222424
2022-09-01,01F,NHS HALTON,135044
2022-09-01,01G,NHS SALFORD,304850
2022-09-01,01H,NHS NORTH CUMBRIA,330864
2022-09-01,01J,NHS KNOWSLEY,170317
2022-09-01,01K,NHS MORECAMBE BAY,353949
2022-09-01,01T,NHS SOUTH SEFTON,157433
2022-09-01,01V,NHS SOUTHPORT AND FORMBY,127000
2022-09-01,01W,NHS STOCKPORT,322381
2022-09-01,01X,NHS ST HELENS,200636
2022-09-01,01Y,NHS TAMESIDE AND GLOSSOP,220995
2022-09-01,02A,NHS TRAFFORD,247176
2022-09-01,02E,NHS WARRINGTON,225000
2022-09-01,02G,NHS WEST LANCASHIRE,115830
2022-09-01,02H,NHS WIGAN BOROUGH,340009
2022-09-01,02M,NHS FYLDE AND WYRE,183409
2022-09-01,02P,NHS BARNSLEY,266555
2022-09-01,02Q,NHS BASSETLAW,123049
2022-09-01,02T,NHS CALDERDALE,223101
2022-09-01,02X,NHS DONCASTER,329833
2022-09-01,02Y,NHS EAST RIDING OF YORKSHIRE,309555
2022-09-01,03F,NHS HULL,306892
2022-09-01,03H,NHS NORTH EAST LINCOLNSHIRE,172146
2022-09-01,03K,NHS NORTH LINCOLNSHIRE,183833
2022-09-01,03L,NHS ROTHERHAM,267856
2022-09-01,03N,NHS SHEFFIELD,618666
2022-09-01,03Q,NHS VALE OF YORK,247524
2022-09-01,03R,NHS WAKEFIELD,390230
2022-09-01,03W,NHS EAST LEICESTERSHIRE AND RUTLAND,354653
2022-09-01,04C,NHS LEICESTER CITY,427125
2022-09-01,04V,NHS WEST LEICESTERSHIRE,410123
2022-09-01,04Y,NHS CANNOCK CHASE,136532
2022-09-01,05D,NHS EAST STAFFORDSHIRE,149170
2022-09-01,05G,NHS NORTH STAFFORDSHIRE,217647
2022-09-01,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA,219443
2022-09-01,05V,NHS STAFFORD AND SURROUNDS,152988
2022-09-01,05W,NHS STOKE ON TRENT,298990
2022-09-01,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH,1020988
2022-09-01,06K,NHS EAST AND NORTH HERTFORDSHIRE,618055
2022-09-01,06L,NHS IPSWICH AND EAST SUFFOLK,411828
2022-09-01,06N,NHS HERTS VALLEYS,673874
2022-09-01,06Q,NHS MID ESSEX,407971
2022-09-01,06T,NHS NORTH EAST ESSEX,366795
2022-09-01,07G,NHS THURROCK,184994
2022-09-01,07H,NHS WEST ESSEX,326093
2022-09-01,07K,NHS WEST SUFFOLK,273097
2022-09-01,09D,NHS BRIGHTON AND HOVE,328665
2022-09-01,10Q,NHS OXFORDSHIRE,797550
2022-09-01,10R,NHS PORTSMOUTH,230654
2022-09-01,11J,NHS DORSET,821704
2022-09-01,11M,NHS GLOUCESTERSHIRE,678450
2022-09-01,11N,NHS CORNWALL AND THE ISLES OF SCILLY,598950
2022-09-01,11X,NHS SOMERSET,597480
2022-09-01,12F,NHS WIRRAL,340836
2022-09-01,13T,NHS NEWCASTLE GATESHEAD,538584
2022-09-01,14L,NHS MANCHESTER,700910
2022-09-01,14Y,NHS BUCKINGHAMSHIRE,581973
2022-09-01,15A,NHS BERKSHIRE WEST,572414
2022-09-01,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE",1062724
2022-09-01,15E,NHS BIRMINGHAM AND SOLIHULL,1573910
2022-09-01,15F,NHS LEEDS,908423
2022-09-01,15M,NHS DERBY AND DERBYSHIRE,1114057
2022-09-01,15N,NHS DEVON,1274050
2022-09-01,16C,NHS TEES VALLEY,720258
2022-09-01,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE,819610
2022-09-01,26A,NHS NORFOLK AND WAVENEY,1083979
2022-09-01,27D,NHS CHESHIRE,801703
2022-09-01,36J,NHS BRADFORD DISTRICT AND CRAVEN,652539
2022-09-01,36L,NHS SOUTH WEST LONDON,1736898
2022-09-01,42D,NHS NORTH YORKSHIRE,557572
2022-09-01,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE,1120808
2022-09-01,70F,NHS WEST SUSSEX,927355
2022-09-01,71E,NHS LINCOLNSHIRE,809272
2022-09-01,72Q,NHS SOUTH EAST LONDON,2059360
2022-09-01,78H,NHS NORTHAMPTONSHIRE,817855
2022-09-01,84H,NHS COUNTY DURHAM,560207
2022-09-01,91Q,NHS KENT AND MEDWAY,1974223
2022-09-01,92A,NHS SURREY HEARTLANDS,1280535
2022-09-01,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE",985395
2022-09-01,93C,NHS NORTH CENTRAL LONDON,1756662
2022-09-01,97R,NHS EAST SUSSEX,569414
2022-09-01,99A,NHS LIVERPOOL,567649
2022-09-01,99C,NHS NORTH TYNESIDE,225055
2022-09-01,99E,NHS BASILDON AND BRENTWOOD,287269
2022-09-01,99F,NHS CASTLE POINT AND ROCHFORD,186782
2022-09-01,99G,NHS SOUTHEND,190741
2022-09-01,A3A8R,NHS NORTH EAST LONDON,2375497
2022-09-01,B2M3M,NHS COVENTRY AND WARWICKSHIRE,1057976
2022-09-01,D2P2L,NHS BLACK COUNTRY,1293097
2022-09-01,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT",1901248
2022-09-01,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES",1086844
2022-09-01,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN",521666
2022-09-01,U2G6B,NHS THAMES VALLEY ICB - U2G6B,462030
2022-09-01,W2U3Z,NHS NORTH WEST LONDON,2793338
2022-09-01,X2C4Y,NHS KIRKLEES,451686
2022-10-01,00L,NHS NORTHUMBERLAND,334685
2022-10-01,00N,NHS SOUTH TYNESIDE,159121
2022-10-01,00P,NHS SUNDERLAND,287515
2022-10-01,00Q,NHS BLACKBURN WITH DARWEN,181977
2022-10-01,00R,NHS BLACKPOOL,176731
2022-10-01,00T,NHS BOLTON,321992
2022-10-01,00V,NHS BURY,209404
2022-10-01,00X,NHS CHORLEY AND SOUTH RIBBLE,189120
2022-10-01,00Y,NHS OLDHAM,263058
2022-10-01,01A,NHS EAST LANCASHIRE,398038
2022-10-01,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE",243860
2022-10-01,01E,NHS GREATER PRESTON,223330
2022-10-01,01F,NHS HALTON,135014
2022-10-01,01G,NHS SALFORD,305560
2022-10-01,01H,NHS NORTH CUMBRIA,331008
2022-10-01,01J,NHS KNOWSLEY,170427
2022-10-01,01K,NHS MORECAMBE BAY,353978
2022-10-01,01T,NHS SOUTH SEFTON,157561
2022-10-01,01V,NHS SOUTHPORT AND FORMBY,127000
2022-10-01,01W,NHS STOCKPORT,322295
2022-10-01,01X,NHS ST HELENS,200679
2022-10-01,01Y,NHS TAMESIDE AND GLOSSOP,220971
2022-10-01,02A,NHS TRAFFORD,247350
2022-10-01,02E,NHS WARRINGTON,225197
2022-10-01,02G,NHS WEST LANCASHIRE,116203
2022-10-01,02H,NHS WIGAN BOROUGH,340201
2022-10-01,02M,NHS FYLDE AND WYRE,183666
2022-10-01,02P,NHS BARNSLEY,266628
2022-10-01,02Q,NHS BASSETLAW,123200
2022-10-01,02T,NHS CALDERDALE,223034
2022-10-01,02X,NHS DONCASTER,330029
2022-10-01,02Y,NHS EAST RIDING OF YORKSHIRE,309793
2022-10-01,03F,NHS HULL,307569
2022-10-01,03H,NHS NORTH EAST LINCOLNSHIRE,172071
2022-10-01,03K,NHS NORTH LINCOLNSHIRE,183842
2022-10-01,03L,NHS ROTHERHAM,268191
2022-10-01,03N,NHS SHEFFIELD,624993
2022-10-01,03Q,NHS VALE OF YORK,247872
2022-10-01,03R,NHS WAKEFIELD,390562
2022-10-01,03W,NHS EAST LEICESTERSHIRE AND RUTLAND,354813
2022-10-01,04C,NHS LEICESTER CITY,427776
2022-10-01,04V,NHS WEST LEICESTERSHIRE,411980
2022-10-01,04Y,NHS CANNOCK CHASE,136582
2022-10-01,05D,NHS EAST STAFFORDSHIRE,149307
2022-10-01,05G,NHS NORTH STAFFORDSHIRE,218396
2022-10-01,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA,219502
2022-10-01,05V,NHS STAFFORD AND SURROUNDS,153023
2022-10-01,05W,NHS STOKE ON TRENT,299315
2022-10-01,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH,1023081
2022-10-01,06K,NHS EAST AND NORTH HERTFORDSHIRE,618405
2022-10-01,06L,NHS IPSWICH AND EAST SUFFOLK,411770
2022-10-01,06N,NHS HERTS VALLEYS,674087
2022-10-01,06Q,NHS MID ESSEX,408263
2022-10-01,06T,NHS NORTH EAST ESSEX,366927
2022-10-01,07G,NHS THURROCK,185094
2022-10-01,07H,NHS WEST ESSEX,325996
2022-10-01,07K,NHS WEST SUFFOLK,273317
2022-10-01,09D,NHS BRIGHTON AND HOVE,330383
2022-10-01,10Q,NHS OXFORDSHIRE,801089
2022-10-01,10R,NHS PORTSMOUTH,231056
2022-10-01,11J,NHS DORSET,823315
2022-10-01,11M,NHS GLOUCESTERSHIRE,679322
2022-10-01,11N,NHS CORNWALL AND THE ISLES OF SCILLY,599581
2022-10-01,11X,NHS SOMERSET,598141
2022-10-01,12F,NHS WIRRAL,340837
2022-10-01,13T,NHS NEWCASTLE GATESHEAD,541393
2022-10-01,14L,NHS MANCHESTER,705444
2022-10-01,14Y,NHS BUCKINGHAMSHIRE,581602
2022-10-01,15A,NHS BERKSHIRE WEST,574103
2022-10-01,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE",1063706
2022-10-01,15E,NHS BIRMINGHAM AND SOLIHULL,1575225
2022-10-01,15F,NHS LEEDS,911967
2022-10-01,15M,NHS DERBY AND DERBYSHIRE,1114946
2022-10-01,15N,NHS DEVON,1276248
2022-10-01,16C,NHS TEES VALLEY,721021
2022-10-01,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE,819991
2022-10-01,26A,NHS NORFOLK AND WAVENEY,1085360
2022-10-01,27D,NHS CHESHIRE,802339
2022-10-01,36J,NHS BRADFORD DISTRICT AND CRAVEN,653237
2022-10-01,36L,NHS SOUTH WEST LONDON,1737876
2022-10-01,42D,NHS NORTH YORKSHIRE,557905
2022-10-01,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE,1129007
2022-10-01,70F,NHS WEST SUSSEX,927919
2022-10-01,71E,NHS LINCOLNSHIRE,809744
2022-10-01,72Q,NHS SOUTH EAST LONDON,2061218
2022-10-01,78H,NHS NORTHAMPTONSHIRE,818486
2022-10-01,84H,NHS COUNTY DURHAM,561256
2022-10-01,91Q,NHS KENT AND MEDWAY,1976100
2022-10-01,92A,NHS SURREY HEARTLANDS,1280991
2022-10-01,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE",985891
2022-10-01,93C,NHS NORTH CENTRAL LONDON,1760516
2022-10-01,97R,NHS EAST SUSSEX,569835
2022-10-01,99A,NHS LIVERPOOL,570076
2022-10-01,99C,NHS NORTH TYNESIDE,225094
2022-10-01,99E,NHS BASILDON AND BRENTWOOD,287402
2022-10-01,99F,NHS CASTLE POINT AND ROCHFORD,186955
2022-10-01,99G,NHS SOUTHEND,190571
2022-10-01,A3A8R,NHS NORTH EAST LONDON,2379711
2022-10-01,B2M3M,NHS COVENTRY AND WARWICKSHIRE,1064367
2022-10-01,D2P2L,NHS BLACK COUNTRY,1293912
2022-10-01,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT",1904818
2022-10-01,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES",1087552
2022-10-01,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN",522389
2022-10-01,U2G6B,NHS THAMES VALLEY ICB - U2G6B,462936
2022-10-01,W2U3Z,NHS NORTH WEST LONDON,2798176
2022-10-01,X2C4Y,NHS KIRKLEES,452261
2022-11-01,00L,NHS NORTHUMBERLAND,334960
2022-11-01,00N,NHS SOUTH TYNESIDE,159176
2022-11-01,00P,NHS SUNDERLAND,288097
2022-11-01,00Q,NHS BLACKBURN WITH DARWEN,182088
2022-11-01,00R,NHS BLACKPOOL,176829
2022-11-01,00T,NHS BOLTON,322640
2022-11-01,00V,NHS BURY,209325
2022-11-01,00X,NHS CHORLEY AND SOUTH RIBBLE,189165
2022-11-01,00Y,NHS OLDHAM,263377
2022-11-01,01A,NHS EAST LANCASHIRE,398313
2022-11-01,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE",244026
2022-11-01,01E,NHS GREATER PRESTON,224241
2022-11-01,01F,NHS HALTON,134970
2022-11-01,01G,NHS SALFORD,306898
2022-11-01,01H,NHS NORTH CUMBRIA,331293
2022-11-01,01J,NHS KNOWSLEY,170525
2022-11-01,01K,NHS MORECAMBE BAY,355940
2022-11-01,01T,NHS SOUTH SEFTON,157605
2022-11-01,01V,NHS SOUTHPORT AND FORMBY,126927
2022-11-01,01W,NHS STOCKPORT,322507
2022-11-01,01X,NHS ST HELENS,200651
2022-11-01,01Y,NHS TAMESIDE AND GLOSSOP,221095
2022-11-01,02A,NHS TRAFFORD,247436
2022-11-01,02E,NHS WARRINGTON,225313
2022-11-01,02G,NHS WEST LANCASHIRE,116480
2022-11-01,02H,NHS WIGAN BOROUGH,340594
2022-11-01,02M,NHS FYLDE AND WYRE,183865
2022-11-01,02P,NHS BARNSLEY,266788
2022-11-01,02Q,NHS BASSETLAW,123363
2022-11-01,02T,NHS CALDERDALE,223155
2022-11-01,02X,NHS DONCASTER,330472
2022-11-01,02Y,NHS EAST RIDING OF YORKSHIRE,310174
2022-11-01,03F,NHS HULL,308518
2022-11-01,03H,NHS NORTH EAST LINCOLNSHIRE,172181
2022-11-01,03K,NHS NORTH LINCOLNSHIRE,183865
2022-11-01,03L,NHS ROTHERHAM,268480
2022-11-01,03N,NHS SHEFFIELD,628688
2022-11-01,03Q,NHS VALE OF YORK,249257
2022-11-01,03R,NHS WAKEFIELD,390888
2022-11-01,03W,NHS EAST LEICESTERSHIRE AND RUTLAND,354639
2022-11-01,04C,NHS LEICESTER CITY,430823
2022-11-01,04V,NHS WEST LEICESTERSHIRE,412863
2022-11-01,04Y,NHS CANNOCK CHASE,136693
2022-11-01,05D,NHS EAST STAFFORDSHIRE,149577
2022-11-01,05G,NHS NORTH STAFFORDSHIRE,218327
2022-11-01,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA,219695
2022-11-01,05V,NHS STAFFORD AND SURROUNDS,153110
2022-11-01,05W,NHS STOKE ON TRENT,300005
2022-11-01,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH,1026880
2022-11-01,06K,NHS EAST AND NORTH HERTFORDSHIRE,619529
2022-11-01,06L,NHS IPSWICH AND EAST SUFFOLK,411969
2022-11-01,06N,NHS HERTS VALLEYS,674647
2022-11-01,06Q,NHS MID ESSEX,408777
2022-11-01,06T,NHS NORTH EAST ESSEX,367813
2022-11-01,07G,NHS THURROCK,185321
2022-11-01,07H,NHS WEST ESSEX,326329
2022-11-01,07K,NHS WEST SUFFOLK,273566
2022-11-01,09D,NHS BRIGHTON AND HOVE,331374
2022-11-01,10Q,NHS OXFORDSHIRE,804679
2022-11-01,10R,NHS PORTSMOUTH,231705
2022-11-01,11J,NHS DORSET,823989
2022-11-01,11M,NHS GLOUCESTERSHIRE,679917
2022-11-01,11N,NHS CORNWALL AND THE ISLES OF SCILLY,600003
2022-11-01,11X,NHS SOMERSET,598868
2022-11-01,12F,NHS WIRRAL,340941
2022-11-01,13T,NHS NEWCASTLE GATESHEAD,544668
2022-11-01,14L,NHS MANCHESTER,709280
2022-11-01,14Y,NHS BUCKINGHAMSHIRE,582333
2022-11-01,15A,NHS BERKSHIRE WEST,575726
2022-11-01,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE",1066692
2022-11-01,15E,NHS BIRMINGHAM AND SOLIHULL,1579173
2022-11-01,15F,NHS LEEDS,916175
2022-11-01,15M,NHS DERBY AND DERBYSHIRE,1116057
