actual_cost,date,items,quantity,row_id,row_name
4383299.61,2021-06-01,755219,46336780.6,00P,NHS SUNDERLAND
2412458.39,2021-06-01,306559,23094481.500000004,00Q,NHS BLACKBURN WITH DARWEN
2938890.48,2021-06-01,416796,26983988.8,00R,NHS BLACKPOOL
4443569.43,2021-06-01,529879,47449807.9,00T,NHS BOLTON
2832891.26,2021-06-01,327017,30375229.299999997,00V,NHS BURY
2523963.92,2021-06-01,296438,24614542.400000002,00X,NHS CHORLEY AND SOUTH RIBBLE
3779576.97,2021-06-01,459109,42663433.3,00Y,NHS OLDHAM
5357251.06,2021-06-01,700088,47195993.599999994,01A,NHS EAST LANCASHIRE
3538487.08,2021-06-01,393936,39297271.1,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE"
2740300.24,2021-06-01,350523,30109099.0,01E,NHS GREATER PRESTON
2175297.51,2021-06-01,254778,23373513.5,01F,NHS HALTON
3833133.18,2021-06-01,525115,42631986.1,01G,NHS SALFORD
4983529.65,2021-06-01,643945,45554271.3,01H,NHS NORTH CUMBRIA
2791176.93,2021-06-01,357661,32817706.3,01J,NHS KNOWSLEY
4677776.94,2021-06-01,617438,45478622.1,01K,NHS MORECAMBE BAY
2574126.91,2021-06-01,336066,32686165.099999994,01T,NHS SOUTH SEFTON
2039477.35,2021-06-01,263587,20983110.599999998,01V,NHS SOUTHPORT AND FORMBY
4525888.67,2021-06-01,564290,46934582.199999996,01W,NHS STOCKPORT
3365704.06,2021-06-01,426995,35456386.099999994,01X,NHS ST HELENS
3476191.78,2021-06-01,422072,36333473.29999999,01Y,NHS TAMESIDE AND GLOSSOP
3157905.19,2021-06-01,407836,33518285.300000004,02A,NHS TRAFFORD
2982074.91,2021-06-01,333593,28712661.6,02E,NHS WARRINGTON
1672997.75,2021-06-01,193070,17978670.0,02G,NHS WEST LANCASHIRE
5563154.86,2021-06-01,603310,60485474.7,02H,NHS WIGAN BOROUGH
3056625.3,2021-06-01,422745,28357199.400000002,02M,NHS FYLDE AND WYRE
4186519.37,2021-06-01,644088,44242260.7,02P,NHS BARNSLEY
1820118.18,2021-06-01,251427,16805817.3,02Q,NHS BASSETLAW
3080119.04,2021-06-01,416378,33024759.7,02T,NHS CALDERDALE
5150800.9,2021-06-01,661845,48326002.49999999,02X,NHS DONCASTER
5075961.93,2021-06-01,657316,50503856.2,02Y,NHS EAST RIDING OF YORKSHIRE
4297460.71,2021-06-01,591033,48924995.0,03F,NHS HULL
2507032.31,2021-06-01,342626,26557237.400000002,03H,NHS NORTH EAST LINCOLNSHIRE
3014815.06,2021-06-01,411194,31805554.5,03K,NHS NORTH LINCOLNSHIRE
3854455.03,2021-06-01,529995,29608525.3,03L,NHS ROTHERHAM
8426505.48,2021-06-01,1161381,88251527.89999999,03N,NHS SHEFFIELD
2925338.99,2021-06-01,341991,28659897.2,03Q,NHS VALE OF YORK
5650413.63,2021-06-01,687185,59605550.79999999,03R,NHS WAKEFIELD
4647461.85,2021-06-01,556483,44483554.4,03W,NHS EAST LEICESTERSHIRE AND RUTLAND
4598415.12,2021-06-01,593387,56222397.3,04C,NHS LEICESTER CITY
5222048.07,2021-06-01,665161,50629570.900000006,04V,NHS WEST LEICESTERSHIRE
2105419.52,2021-06-01,239928,23469326.5,04Y,NHS CANNOCK CHASE
1980197.48,2021-06-01,242334,19987722.700000003,05D,NHS EAST STAFFORDSHIRE
3464988.62,2021-06-01,416146,41413273.89999999,05G,NHS NORTH STAFFORDSHIRE
3029703.44,2021-06-01,369153,31385795.400000002,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
2311064.1,2021-06-01,266750,25951757.0,05V,NHS STAFFORD AND SURROUNDS
4610882.47,2021-06-01,563296,59281197.4,05W,NHS STOKE ON TRENT
11344647.4,2021-06-01,1533211,109453655.80000003,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH
7361910.39,2021-06-01,968138,65646986.7,06K,NHS EAST AND NORTH HERTFORDSHIRE
5377723.47,2021-06-01,710863,50658715.3,06L,NHS IPSWICH AND EAST SUFFOLK
6711842.82,2021-06-01,810070,63258722.0,06N,NHS HERTS VALLEYS
4957011.97,2021-06-01,676425,38724177.8,06Q,NHS MID ESSEX
5452920.39,2021-06-01,719688,54077741.8,06T,NHS NORTH EAST ESSEX
2057436.76,2021-06-01,262105,17485027.0,07G,NHS THURROCK
3905956.69,2021-06-01,504224,38025686.8,07H,NHS WEST ESSEX
3924275.98,2021-06-01,526536,32274156.1,07K,NHS WEST SUFFOLK
3252006.12,2021-06-01,401930,28348683.399999995,09D,NHS BRIGHTON AND HOVE
7945029.2,2021-06-01,988480,71907544.1,10Q,NHS OXFORDSHIRE
2758939.46,2021-06-01,303870,26544286.400000002,10R,NHS PORTSMOUTH
11527377.39,2021-06-01,1349752,101869594.00999998,11J,NHS DORSET
8292537.53,2021-06-01,1095997,59019024.900000006,11M,NHS GLOUCESTERSHIRE
8675064.05,2021-06-01,1153653,71751849.1,11N,NHS CORNWALL AND THE ISLES OF SCILLY
7516600.59,2021-06-01,934078,65923036.3,11X,NHS SOMERSET
5630705.17,2021-06-01,655112,56102586.4,12F,NHS WIRRAL
7016064.15,2021-06-01,1113700,81914901.20000002,13T,NHS NEWCASTLE GATESHEAD
8330812.05,2021-06-01,1059291,106596609.6,14L,NHS MANCHESTER
6177192.45,2021-06-01,713692,60763174.2,14Y,NHS BUCKINGHAMSHIRE
5666874.14,2021-06-01,656024,54535769.6,15A,NHS BERKSHIRE WEST
11525255.96,2021-06-01,1373928,105834390.6,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE"
18433996.85,2021-06-01,2035787,234313137.9,15E,NHS BIRMINGHAM AND SOLIHULL
11126469.05,2021-06-01,1336469,115262633.49999997,15F,NHS LEEDS
13935192.78,2021-06-01,1718140,146995914.5,15M,NHS DERBY AND DERBYSHIRE
17647767.38,2021-06-01,2234777,160710648.9999999,15N,NHS DEVON
10482981.57,2021-06-01,1430280,101216917.59999998,16C,NHS TEES VALLEY
11313623.92,2021-06-01,1303070,97593272.79999998,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
15513763.08,2021-06-01,2094927,152306934.1,26A,NHS NORFOLK AND WAVENEY
10565882.23,2021-06-01,1329600,102809608.69999999,27D,NHS CHESHIRE
8720855.81,2021-06-01,1060857,97925832.69999997,36J,NHS BRADFORD DISTRICT AND CRAVEN
14964924.3,2021-06-01,1915654,148382804.1,36L,NHS SOUTH WEST LONDON
8342428.94,2021-06-01,1053607,76089624.2,42D,NHS NORTH YORKSHIRE
13295711.17,2021-06-01,1723068,127650200.89999999,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE
12385460.78,2021-06-01,1342391,115929152.29999997,70F,NHS WEST SUSSEX
12943166.8,2021-06-01,1855982,117728024.39999999,71E,NHS LINCOLNSHIRE
18379565.86,2021-06-01,2047615,185478025.4,72Q,NHS SOUTH EAST LONDON
9436907.06,2021-06-01,1364300,90261672.5,78H,NHS NORTHAMPTONSHIRE
8754635.02,2021-06-01,1397625,81434190.7,84H,NHS COUNTY DURHAM
25223498.65,2021-06-01,2894219,239995807.10000005,91Q,NHS KENT AND MEDWAY
14140678.78,2021-06-01,1430051,126360804.20000003,92A,NHS SURREY HEARTLANDS
11499697.77,2021-06-01,1520626,106238418.90000002,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE"
15209019.28,2021-06-01,1780791,172637914.10000002,93C,NHS NORTH CENTRAL LONDON
8541158.0,2021-06-01,972697,73293602.8,97R,NHS EAST SUSSEX
7883833.99,2021-06-01,1011391,102601160.20000002,99A,NHS LIVERPOOL
3078995.07,2021-06-01,471909,33059777.7,99C,NHS NORTH TYNESIDE
3442957.62,2021-06-01,382046,27549217.179999996,99E,NHS BASILDON AND BRENTWOOD
2616908.94,2021-06-01,274277,18898887.000000004,99F,NHS CASTLE POINT AND ROCHFORD
2576160.96,2021-06-01,268639,18764031.799999997,99G,NHS SOUTHEND
20921559.82,2021-06-01,2705502,252556784.30000007,A3A8R,NHS NORTH EAST LONDON
12548973.08,2021-06-01,1625188,116482815.80000004,B2M3M,NHS COVENTRY AND WARWICKSHIRE
18527323.49,2021-06-01,2049515,209497282.29999995,D2P2L,NHS BLACK COUNTRY
124402.3,2021-06-01,8986,617265.5,D4U1Y,NHS FRIMLEY
25287144.8,2021-06-01,2645433,229848791.9,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT"
11171483.34,2021-06-01,1295915,113094908.2,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES"
7085108.83,2021-06-01,785317,66980178.800000004,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN"
4074627.81,2021-06-01,492240,43610770.9,U2G6B,NHS THAMES VALLEY ICB - U2G6B
21863824.15,2021-06-01,2786955,225422627.51,W2U3Z,NHS NORTH WEST LONDON
6223411.96,2021-06-01,786192,64691650.79999999,X2C4Y,NHS KIRKLEES
4712562.66,2021-07-01,726099,48530541.800000004,00L,NHS NORTHUMBERLAND
2399100.66,2021-07-01,362458,26269655.4,00N,NHS SOUTH TYNESIDE
4189120.32,2021-07-01,744043,45116787.8,00P,NHS SUNDERLAND
2256610.08,2021-07-01,298757,22456046.800000004,00Q,NHS BLACKBURN WITH DARWEN
2757471.58,2021-07-01,400545,26498563.500000004,00R,NHS BLACKPOOL
4118014.53,2021-07-01,508469,44887365.199999996,00T,NHS BOLTON
2822870.98,2021-07-01,326310,30288717.2,00V,NHS BURY
2458894.4,2021-07-01,294481,24888535.000000004,00X,NHS CHORLEY AND SOUTH RIBBLE
3635165.94,2021-07-01,454345,42294667.4,00Y,NHS OLDHAM
5172589.0,2021-07-01,697982,46567833.900000006,01A,NHS EAST LANCASHIRE
3369871.6,2021-07-01,387018,39178226.20000001,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE"
2575206.3,2021-07-01,338521,28035166.2,01E,NHS GREATER PRESTON
2096864.23,2021-07-01,249881,24060295.4,01F,NHS HALTON
3706688.58,2021-07-01,518888,41830627.8,01G,NHS SALFORD
4866689.49,2021-07-01,643316,45673499.9,01H,NHS NORTH CUMBRIA
2735747.26,2021-07-01,355934,33504400.999999996,01J,NHS KNOWSLEY
4600723.42,2021-07-01,626236,45381671.7,01K,NHS MORECAMBE BAY
2474018.48,2021-07-01,328885,32456194.4,01T,NHS SOUTH SEFTON
2001993.18,2021-07-01,261861,20285412.199999996,01V,NHS SOUTHPORT AND FORMBY
4381998.11,2021-07-01,560378,47066525.30000001,01W,NHS STOCKPORT
3356991.12,2021-07-01,434746,37926404.400000006,01X,NHS ST HELENS
3374308.55,2021-07-01,424476,36917239.7,01Y,NHS TAMESIDE AND GLOSSOP
3058031.04,2021-07-01,409358,33571867.8,02A,NHS TRAFFORD
2879194.09,2021-07-01,330283,29459939.300000004,02E,NHS WARRINGTON
1636138.51,2021-07-01,196749,17991460.9,02G,NHS WEST LANCASHIRE
5381076.56,2021-07-01,598161,60201308.6,02H,NHS WIGAN BOROUGH
2872088.58,2021-07-01,408778,27594271.200000003,02M,NHS FYLDE AND WYRE
4030047.55,2021-07-01,642456,43464298.800000004,02P,NHS BARNSLEY
1791402.79,2021-07-01,250921,16876687.700000003,02Q,NHS BASSETLAW
2939359.46,2021-07-01,400273,32667107.000000004,02T,NHS CALDERDALE
4948459.52,2021-07-01,654006,48425203.49999999,02X,NHS DONCASTER
4772267.31,2021-07-01,635548,48989925.50000001,02Y,NHS EAST RIDING OF YORKSHIRE
4160020.82,2021-07-01,584595,47801618.1,03F,NHS HULL
2435784.75,2021-07-01,340465,26124845.7,03H,NHS NORTH EAST LINCOLNSHIRE
2868783.41,2021-07-01,405253,30185196.6,03K,NHS NORTH LINCOLNSHIRE
3781585.18,2021-07-01,535535,29865181.400000002,03L,NHS ROTHERHAM
8129623.03,2021-07-01,1151053,86150058.7,03N,NHS SHEFFIELD
2818965.26,2021-07-01,341381,27726700.900000002,03Q,NHS VALE OF YORK
5361985.66,2021-07-01,671705,57186544.70000001,03R,NHS WAKEFIELD
4551651.98,2021-07-01,554037,44434633.5,03W,NHS EAST LEICESTERSHIRE AND RUTLAND
4409947.8,2021-07-01,583485,55191772.9,04C,NHS LEICESTER CITY
5047477.06,2021-07-01,667166,49587949.1,04V,NHS WEST LEICESTERSHIRE
2099776.39,2021-07-01,244873,24103521.6,04Y,NHS CANNOCK CHASE
1913436.47,2021-07-01,241033,19588607.3,05D,NHS EAST STAFFORDSHIRE
3412148.93,2021-07-01,417233,41250291.0,05G,NHS NORTH STAFFORDSHIRE
2923020.29,2021-07-01,363281,30329710.700000003,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
2229013.78,2021-07-01,264099,25162173.7,05V,NHS STAFFORD AND SURROUNDS
4481760.23,2021-07-01,562225,59303386.6,05W,NHS STOKE ON TRENT
11093359.39,2021-07-01,1523238,109603969.10000005,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH
7159067.19,2021-07-01,970665,65174320.199999996,06K,NHS EAST AND NORTH HERTFORDSHIRE
5325489.46,2021-07-01,720582,51009937.29999999,06L,NHS IPSWICH AND EAST SUFFOLK
6646515.73,2021-07-01,814077,63011128.0,06N,NHS HERTS VALLEYS
4763163.16,2021-07-01,657002,38668227.99999999,06Q,NHS MID ESSEX
5390620.99,2021-07-01,723488,52325801.099999994,06T,NHS NORTH EAST ESSEX
2036934.08,2021-07-01,266182,17972575.1,07G,NHS THURROCK
3790752.39,2021-07-01,501498,37084155.4,07H,NHS WEST ESSEX
3895355.08,2021-07-01,537089,32906532.299999997,07K,NHS WEST SUFFOLK
3120206.8,2021-07-01,397232,28194700.300000004,09D,NHS BRIGHTON AND HOVE
7945452.12,2021-07-01,1005805,72467788.1,10Q,NHS OXFORDSHIRE
2714848.82,2021-07-01,302357,26086585.599999998,10R,NHS PORTSMOUTH
11380659.09,2021-07-01,1356429,102541262.19999997,11J,NHS DORSET
8126682.12,2021-07-01,1100392,59565599.1,11M,NHS GLOUCESTERSHIRE
8435290.78,2021-07-01,1151830,71269446.4,11N,NHS CORNWALL AND THE ISLES OF SCILLY
7520436.54,2021-07-01,945344,66769735.199999996,11X,NHS SOMERSET
5524315.97,2021-07-01,662853,58020777.5,12F,NHS WIRRAL
6892410.99,2021-07-01,1124885,82535481.40000002,13T,NHS NEWCASTLE GATESHEAD
7973376.45,2021-07-01,1039240,104496797.89999996,14L,NHS MANCHESTER
5941677.98,2021-07-01,698647,57997931.2,14Y,NHS BUCKINGHAMSHIRE
5586856.15,2021-07-01,661488,54304224.0,15A,NHS BERKSHIRE WEST
11129494.5,2021-07-01,1364827,104727920.89999999,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE"
17717410.15,2021-07-01,1993320,227105110.7,15E,NHS BIRMINGHAM AND SOLIHULL
10764409.15,2021-07-01,1318380,114269528.69999997,15F,NHS LEEDS
13727318.34,2021-07-01,1736041,146912497.39999998,15M,NHS DERBY AND DERBYSHIRE
17237945.59,2021-07-01,2226102,160808313.91,15N,NHS DEVON
10143706.96,2021-07-01,1431569,99257083.89999998,16C,NHS TEES VALLEY
10980989.59,2021-07-01,1294037,97792154.69999999,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
15367490.52,2021-07-01,2127332,153028022.70000002,26A,NHS NORFOLK AND WAVENEY
10544884.01,2021-07-01,1363567,107762571.3,27D,NHS CHESHIRE
8445078.47,2021-07-01,1061610,101813312.89999999,36J,NHS BRADFORD DISTRICT AND CRAVEN
14741032.46,2021-07-01,1922718,148973965.80000004,36L,NHS SOUTH WEST LONDON
8067284.01,2021-07-01,1040271,74795104.8,42D,NHS NORTH YORKSHIRE
13003212.11,2021-07-01,1729022,126636121.40000002,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE
12068507.93,2021-07-01,1340573,114607451.00000001,70F,NHS WEST SUSSEX
12567906.41,2021-07-01,1844935,115712865.11,71E,NHS LINCOLNSHIRE
17564803.7,2021-07-01,2002065,181004139.20000017,72Q,NHS SOUTH EAST LONDON
9188832.43,2021-07-01,1363692,90682272.89999999,78H,NHS NORTHAMPTONSHIRE
8312261.44,2021-07-01,1367380,79407911.41,84H,NHS COUNTY DURHAM
24977175.39,2021-07-01,2921801,239249945.40000007,91Q,NHS KENT AND MEDWAY
14032040.81,2021-07-01,1443023,129068009.50000001,92A,NHS SURREY HEARTLANDS
11466967.47,2021-07-01,1550152,108391724.09999998,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE"
14930210.74,2021-07-01,1791433,173487742.99999997,93C,NHS NORTH CENTRAL LONDON
8480860.05,2021-07-01,981308,71630743.5,97R,NHS EAST SUSSEX
7654143.69,2021-07-01,1011674,103719658.00000003,99A,NHS LIVERPOOL
3033177.72,2021-07-01,474350,33018265.0,99C,NHS NORTH TYNESIDE
3378895.86,2021-07-01,376553,27500726.540000003,99E,NHS BASILDON AND BRENTWOOD
2505080.65,2021-07-01,266713,18441697.000000004,99F,NHS CASTLE POINT AND ROCHFORD
2459663.3,2021-07-01,263122,18459957.5,99G,NHS SOUTHEND
20276807.41,2021-07-01,2692222,247762876.5000001,A3A8R,NHS NORTH EAST LONDON
12180322.34,2021-07-01,1607437,114678807.20000002,B2M3M,NHS COVENTRY AND WARWICKSHIRE
18078048.51,2021-07-01,2037816,207616925.40000004,D2P2L,NHS BLACK COUNTRY
125763.84,2021-07-01,9633,627527.0,D4U1Y,NHS FRIMLEY
24681877.3,2021-07-01,2643079,226378012.8,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT"
11143857.39,2021-07-01,1319622,115331860.00000001,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES"
6985183.46,2021-07-01,794818,68431942.9,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN"
3999695.89,2021-07-01,498796,43016060.800000004,U2G6B,NHS THAMES VALLEY ICB - U2G6B
21474754.46,2021-07-01,2794361,226107780.00000003,W2U3Z,NHS NORTH WEST LONDON
5826756.37,2021-07-01,761464,62419017.9,X2C4Y,NHS KIRKLEES
4698574.7,2021-08-01,724427,50030812.9,00L,NHS NORTHUMBERLAND
2346690.98,2021-08-01,346966,25028366.500000004,00N,NHS SOUTH TYNESIDE
3952729.02,2021-08-01,707169,42870191.3,00P,NHS SUNDERLAND
2178049.3,2021-08-01,288723,21892758.000000004,00Q,NHS BLACKBURN WITH DARWEN
2548940.51,2021-08-01,366844,24052363.8,00R,NHS BLACKPOOL
4144743.26,2021-08-01,514705,45472906.8,00T,NHS BOLTON
2644679.2,2021-08-01,311244,27516667.7,00V,NHS BURY
2341880.99,2021-08-01,280260,23931602.8,00X,NHS CHORLEY AND SOUTH RIBBLE
3428721.33,2021-08-01,427228,40068820.89999999,00Y,NHS OLDHAM
4848479.26,2021-08-01,654356,43965799.099999994,01A,NHS EAST LANCASHIRE
3260865.87,2021-08-01,374083,37810748.1,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE"
2527036.44,2021-08-01,329768,29511967.700000007,01E,NHS GREATER PRESTON
2058653.15,2021-08-01,246682,22897714.3,01F,NHS HALTON
3495369.87,2021-08-01,492383,39715509.3,01G,NHS SALFORD
4594203.91,2021-08-01,605827,43894480.300000004,01H,NHS NORTH CUMBRIA
2600750.58,2021-08-01,339338,31539315.099999998,01J,NHS KNOWSLEY
4340277.97,2021-08-01,592547,42974592.8,01K,NHS MORECAMBE BAY
2287577.11,2021-08-01,305711,29907162.900000002,01T,NHS SOUTH SEFTON
1914766.06,2021-08-01,250880,19894838.7,01V,NHS SOUTHPORT AND FORMBY
4166541.47,2021-08-01,540430,44079768.5,01W,NHS STOCKPORT
3129350.4,2021-08-01,406392,34666751.60000001,01X,NHS ST HELENS
3197628.28,2021-08-01,401584,34894227.2,01Y,NHS TAMESIDE AND GLOSSOP
2945052.26,2021-08-01,395671,31691255.799999997,02A,NHS TRAFFORD
2821337.44,2021-08-01,324119,28186100.8,02E,NHS WARRINGTON
1553227.77,2021-08-01,181572,16800854.7,02G,NHS WEST LANCASHIRE
5048064.7,2021-08-01,564295,56331288.1,02H,NHS WIGAN BOROUGH
2852500.13,2021-08-01,402132,27081043.900000002,02M,NHS FYLDE AND WYRE
3828839.26,2021-08-01,620164,41258440.699999996,02P,NHS BARNSLEY
1706277.77,2021-08-01,241025,16514779.9,02Q,NHS BASSETLAW
2834275.15,2021-08-01,393536,31199560.9,02T,NHS CALDERDALE
4695971.87,2021-08-01,621469,44609236.6,02X,NHS DONCASTER
4616407.78,2021-08-01,616053,47257383.9,02Y,NHS EAST RIDING OF YORKSHIRE
3927353.57,2021-08-01,560273,45077961.8,03F,NHS HULL
2241155.65,2021-08-01,317247,23794813.799999997,03H,NHS NORTH EAST LINCOLNSHIRE
2792085.98,2021-08-01,395233,29316372.400000002,03K,NHS NORTH LINCOLNSHIRE
3572611.34,2021-08-01,503220,28117801.0,03L,NHS ROTHERHAM
7589260.25,2021-08-01,1082179,80758934.69999999,03N,NHS SHEFFIELD
2728338.21,2021-08-01,330011,26396809.8,03Q,NHS VALE OF YORK
5249609.92,2021-08-01,654823,55950010.59999999,03R,NHS WAKEFIELD
4225901.98,2021-08-01,515119,40474305.5,03W,NHS EAST LEICESTERSHIRE AND RUTLAND
4209231.3,2021-08-01,558565,52351733.199999996,04C,NHS LEICESTER CITY
4943685.49,2021-08-01,655182,48607490.5,04V,NHS WEST LEICESTERSHIRE
1925622.38,2021-08-01,226904,22171608.5,04Y,NHS CANNOCK CHASE
1805458.35,2021-08-01,229334,19033375.7,05D,NHS EAST STAFFORDSHIRE
3160478.89,2021-08-01,391997,38418575.6,05G,NHS NORTH STAFFORDSHIRE
2752728.77,2021-08-01,345030,28522413.7,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
2096132.0,2021-08-01,249165,24054702.5,05V,NHS STAFFORD AND SURROUNDS
4101668.33,2021-08-01,515957,53159099.0,05W,NHS STOKE ON TRENT
10463618.02,2021-08-01,1441949,101837182.20000003,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH
6845227.77,2021-08-01,923825,62288653.300000004,06K,NHS EAST AND NORTH HERTFORDSHIRE
5046966.66,2021-08-01,681169,47857906.89999999,06L,NHS IPSWICH AND EAST SUFFOLK
6188234.96,2021-08-01,767885,59180010.2,06N,NHS HERTS VALLEYS
4795773.57,2021-08-01,649497,37456961.300000004,06Q,NHS MID ESSEX
5171519.75,2021-08-01,686691,50185081.7,06T,NHS NORTH EAST ESSEX
1926180.42,2021-08-01,251774,16555422.600000001,07G,NHS THURROCK
3525028.78,2021-08-01,471257,34057467.4,07H,NHS WEST ESSEX
3708138.06,2021-08-01,508531,30391253.2,07K,NHS WEST SUFFOLK
2978234.54,2021-08-01,373409,25938997.499999996,09D,NHS BRIGHTON AND HOVE
7445965.69,2021-08-01,948575,69034854.4,10Q,NHS OXFORDSHIRE
2534493.08,2021-08-01,283155,23998781.5,10R,NHS PORTSMOUTH
10759957.24,2021-08-01,1278910,95566867.4,11J,NHS DORSET
7678853.47,2021-08-01,1050926,56205216.19999999,11M,NHS GLOUCESTERSHIRE
8048783.97,2021-08-01,1098874,67952279.6,11N,NHS CORNWALL AND THE ISLES OF SCILLY
7030602.95,2021-08-01,880657,61896317.5,11X,NHS SOMERSET
5272402.84,2021-08-01,637674,54299686.9,12F,NHS WIRRAL
6469620.61,2021-08-01,1070772,76175459.0,13T,NHS NEWCASTLE GATESHEAD
7591481.87,2021-08-01,988610,100340485.19999997,14L,NHS MANCHESTER
5685905.21,2021-08-01,657212,55447399.19999999,14Y,NHS BUCKINGHAMSHIRE
5281433.5,2021-08-01,629793,51223380.599999994,15A,NHS BERKSHIRE WEST
10621927.12,2021-08-01,1294868,98193231.3,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE"
17097000.77,2021-08-01,1916813,217747334.89999998,15E,NHS BIRMINGHAM AND SOLIHULL
10356574.15,2021-08-01,1275996,108907439.49999996,15F,NHS LEEDS
12904827.7,2021-08-01,1638528,138718642.7,15M,NHS DERBY AND DERBYSHIRE
16368088.54,2021-08-01,2122986,151911702.29999992,15N,NHS DEVON
9889870.29,2021-08-01,1395841,97698549.3,16C,NHS TEES VALLEY
10470906.09,2021-08-01,1238236,91234068.69999997,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
14542089.95,2021-08-01,2021206,143501667.9,26A,NHS NORFOLK AND WAVENEY
9998213.3,2021-08-01,1293843,100331079.09999998,27D,NHS CHESHIRE
8253037.97,2021-08-01,1038181,94090878.10000001,36J,NHS BRADFORD DISTRICT AND CRAVEN
13770295.34,2021-08-01,1810055,138447705.0,36L,NHS SOUTH WEST LONDON
7744097.72,2021-08-01,998758,71291326.20000002,42D,NHS NORTH YORKSHIRE
12362766.97,2021-08-01,1646544,120313233.30000001,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE
11605559.42,2021-08-01,1286352,108474468.60000001,70F,NHS WEST SUSSEX
12059243.99,2021-08-01,1770620,112255987.7,71E,NHS LINCOLNSHIRE
16471539.06,2021-08-01,1896501,169217554.30000007,72Q,NHS SOUTH EAST LONDON
8659231.79,2021-08-01,1293746,85324264.89999999,78H,NHS NORTHAMPTONSHIRE
7904665.99,2021-08-01,1293704,76261581.7,84H,NHS COUNTY DURHAM
23525033.07,2021-08-01,2746699,226971385.80000013,91Q,NHS KENT AND MEDWAY
13109632.38,2021-08-01,1357857,120439684.60000002,92A,NHS SURREY HEARTLANDS
10807489.02,2021-08-01,1465498,101545307.90000002,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE"
13768212.15,2021-08-01,1655075,161238704.90000007,93C,NHS NORTH CENTRAL LONDON
8152599.16,2021-08-01,938000,67431339.8,97R,NHS EAST SUSSEX
7184603.03,2021-08-01,955847,97795910.60000002,99A,NHS LIVERPOOL
2910081.81,2021-08-01,452263,30782453.1,99C,NHS NORTH TYNESIDE
3122187.93,2021-08-01,350750,25815150.04,99E,NHS BASILDON AND BRENTWOOD
2408391.14,2021-08-01,256793,17555655.2,99F,NHS CASTLE POINT AND ROCHFORD
2313301.86,2021-08-01,247090,17091343.300000004,99G,NHS SOUTHEND
18982021.62,2021-08-01,2544177,231879895.6,A3A8R,NHS NORTH EAST LONDON
11497415.47,2021-08-01,1532714,108117073.1,B2M3M,NHS COVENTRY AND WARWICKSHIRE
17281184.99,2021-08-01,1952178,198769864.90000007,D2P2L,NHS BLACK COUNTRY
122554.5,2021-08-01,8878,579858.5,D4U1Y,NHS FRIMLEY
23305600.14,2021-08-01,2509184,213339408.29999998,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT"
10446212.41,2021-08-01,1242536,107376185.70000002,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES"
6641833.68,2021-08-01,756905,65178150.60000001,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN"
3672137.76,2021-08-01,457770,39328001.10000001,U2G6B,NHS THAMES VALLEY ICB - U2G6B
19860488.71,2021-08-01,2627320,210142191.30000004,W2U3Z,NHS NORTH WEST LONDON
5644336.83,2021-08-01,744032,60628149.20000001,X2C4Y,NHS KIRKLEES
5135055.94,2021-09-01,767969,49915641.300000004,00L,NHS NORTHUMBERLAND
2538050.26,2021-09-01,377497,25981797.099999998,00N,NHS SOUTH TYNESIDE
4417484.07,2021-09-01,770978,45359751.0,00P,NHS SUNDERLAND
